Date_heure,T (�C),H (%),PR(%),P(watts),TDS (mg/l),PH,PGF (bars),VFE,
2024-01-01 10:10:00,13.17,2.19,36.59,130.7802629,95.21,5.07,1.117324704,0,
2024-01-01 10:12:00,13.21,2.53,36.61,148.2418439,112.95,5.12,1.119196591,0,
2024-01-01 10:14:00,13.25,2.51,36.63,138.3659521,103.00,5.11,1.118534848,0,
2024-01-01 10:16:00,13.29,2.31,36.65,123.315211,87.69,5.06,1.119315507,0,
2024-01-01 10:18:00,13.33,2.11,36.67,128.7452309,92.86,5.02,1.122315155,0,
2024-01-01 10:20:00,13.37,2.00,36.69,130.1670576,94.11,6.80,1.125169518,0,
2024-01-01 10:22:00,13.41,2.16,36.71,125.2154919,89.26,5.01,1.12739278,0,
2024-01-01 10:24:00,13.45,2.51,36.73,139.9476427,104.28,5.06,1.127054646,0,
2024-01-01 10:26:00,13.49,2.67,36.75,151.4385496,115.87,5.07,1.129308889,0,
2024-01-01 10:28:00,13.53,2.56,36.77,142.9844339,107.25,5.04,1.132256699,0,
2024-01-01 10:30:00,13.57,2.36,36.79,139.376275,103.38,5.00,1.134556252,0,
2024-01-01 10:32:00,13.61,2.21,36.81,150.4468732,114.24,6.80,1.134079445,0,
2024-01-01 10:34:00,13.65,2.23,36.83,142.2675928,106.02,6.80,1.132557718,0,
2024-01-01 10:36:00,13.69,2.49,36.85,129.6500904,93.60,6.80,1.135557615,0,
2024-01-01 10:38:00,13.73,2.74,36.87,143.6004279,107.74,5.02,1.138505602,0,
2024-01-01 10:40:00,13.77,2.77,36.89,148.7426646,112.85,5.02,1.141214326,0,
2024-01-01 10:42:00,13.81,2.61,36.91,135.2344229,99.13,6.80,1.140866966,0,
2024-01-01 10:44:00,13.85,2.43,36.93,136.5991562,100.26,6.80,1.136439763,0,
2024-01-01 10:46:00,13.89,2.37,36.95,138.4523648,101.98,6.80,1.139421832,0,
2024-01-01 10:48:00,13.93,2.51,36.97,123.296747,86.91,6.80,1.14204618,0,
2024-01-01 10:50:00,13.97,2.76,36.99,124.2267358,88.03,6.80,1.142632758,0,
2024-01-01 10:52:00,14.01,2.60,37.01,138.415028,102.00,6.80,1.140805906,0,
2024-01-01 10:54:00,14.05,2.44,37.03,130.3225662,93.69,6.80,1.137887908,0,
2024-01-01 10:56:00,14.09,2.28,37.05,117.1756647,80.32,6.80,1.140870029,0,
2024-01-01 10:58:00,14.13,2.12,37.07,131.6621215,94.59,6.80,1.143766001,0,
2024-01-01 11:00:00,14.13,2.13,37.07,136.5484933,99.48,6.80,1.144401123,0,
2024-01-01 11:02:00,14.13,2.14,37.06,120.9694901,83.92,6.80,1.138394065,0,
2024-01-01 11:04:00,14.13,2.15,37.06,127.5819204,90.54,6.80,1.134286527,0,
2024-01-01 11:06:00,14.12,2.16,37.06,136.3306831,99.30,6.80,1.137106828,0,
2024-01-01 11:08:00,14.12,2.16,37.06,123.3866581,86.37,6.80,1.138742922,0,
2024-01-01 11:10:00,14.12,2.17,37.06,120.1810381,83.17,6.80,1.138268424,0,
2024-01-01 11:12:00,14.12,2.18,37.06,132.1073644,95.11,6.80,1.133870955,0,
2024-01-01 11:14:00,14.12,2.19,37.06,123.4490225,86.46,6.80,1.129171636,0,
2024-01-01 11:16:00,14.11,2.20,37.06,123.9654124,86.99,6.80,1.132135876,0,
2024-01-01 11:18:00,14.11,2.20,37.06,131.6948279,94.73,6.80,1.133789306,0,
2024-01-01 11:20:00,14.11,2.21,37.06,132.8506638,95.90,6.80,1.130082839,0,
2024-01-01 11:22:00,14.11,2.22,37.05,122.9456078,86.00,6.80,1.124203945,0,
2024-01-01 11:24:00,14.11,2.23,37.05,126.2283889,89.30,6.80,1.122390791,0,
2024-01-01 11:26:00,14.10,2.24,37.05,140.7279892,103.81,6.80,1.124719674,0,
2024-01-01 11:28:00,14.10,2.24,37.05,130.9706593,94.06,6.80,1.125725826,0,
2024-01-01 11:30:00,14.10,2.25,37.05,128.6056421,91.71,6.80,1.123177728,0,
2024-01-01 11:32:00,14.10,2.26,37.05,143.593453,106.71,6.80,1.116559092,0,
2024-01-01 11:34:00,14.10,2.27,37.05,135.5933381,98.72,6.80,1.115996391,0,
2024-01-01 11:36:00,14.09,2.28,37.05,127.0493559,90.18,6.80,1.118331233,0,
2024-01-01 11:38:00,14.09,2.28,37.05,129.0373624,92.18,6.80,1.117430164,0,
2024-01-01 11:40:00,14.09,2.29,37.05,124.8640533,88.02,6.80,1.113771832,0,
2024-01-01 11:42:00,14.09,2.30,37.04,123.57138,86.74,6.80,1.110821585,0,
2024-01-01 11:44:00,14.09,2.31,37.04,143.3997427,106.58,6.80,1.111155176,0,
2024-01-01 11:46:00,14.08,2.32,37.04,147.4470718,110.64,6.80,1.11301843,0,
2024-01-01 11:48:00,14.08,2.32,37.04,133.5423047,96.74,6.80,1.11278204,0,
2024-01-01 11:50:00,14.08,2.33,37.04,134.7844408,98.00,6.80,1.1085689,0,
2024-01-01 11:52:00,14.08,2.34,37.04,144.9212296,108.14,6.80,1.107126549,0,
2024-01-01 11:54:00,14.08,2.35,37.04,142.671389,105.90,6.80,1.109237517,0,
2024-01-01 11:56:00,14.07,2.36,37.04,140.185137,103.43,6.80,1.110289704,0,
2024-01-01 11:58:00,14.07,2.36,37.04,148.1921778,111.45,6.80,1.109405844,0,
2024-01-01 12:00:00,13.44,4.88,36.72,147.1704753,113.89,5.45,1.107954832,0,
2024-01-01 12:02:00,13.15,6.06,36.57,138.7420588,107.08,5.72,1.1078719,0,
2024-01-01 12:04:00,13.02,6.57,36.51,144.0102167,113.05,5.84,1.110207104,0,
2024-01-01 12:06:00,12.98,6.75,36.49,139.642673,108.93,5.88,1.110849163,0,
2024-01-01 12:08:00,12.97,6.76,36.49,119.8675287,89.16,5.88,1.109641664,0,
2024-01-01 12:10:00,12.99,6.68,36.50,127.1890109,96.38,5.86,1.109311574,0,
2024-01-01 12:12:00,13.02,6.56,36.51,139.8809482,108.91,5.84,1.111448527,0,
2024-01-01 12:14:00,13.06,6.42,36.53,134.2790519,103.12,5.81,1.113572709,0,
2024-01-01 12:16:00,13.09,6.27,36.55,128.7274756,97.36,5.77,1.11389107,0,
2024-01-01 12:18:00,13.13,6.12,36.57,134.9535956,103.37,5.74,1.114297296,0,
2024-01-01 12:20:00,13.17,5.96,36.59,131.1093703,99.31,5.70,1.115029557,0,
2024-01-01 12:22:00,13.21,5.80,36.61,129.8384012,97.82,5.66,1.11765139,0,
2024-01-01 12:24:00,13.25,5.64,36.63,136.8082785,104.57,5.63,1.118813583,0,
2024-01-01 12:26:00,13.29,5.48,36.65,137.4203893,104.96,5.59,1.118230379,0,
2024-01-01 12:28:00,13.34,5.28,36.67,123.4722278,90.74,5.54,1.11928816,0,
2024-01-01 12:30:00,13.39,5.08,36.70,125.1346396,92.13,5.50,1.121685055,0,
2024-01-01 12:32:00,13.44,4.88,36.72,137.7965612,104.52,5.45,1.124320314,0,
2024-01-01 12:34:00,13.49,4.68,36.75,130.389799,96.83,5.41,1.125336852,0,
2024-01-01 12:36:00,13.54,4.48,36.77,125.8351544,92.00,5.36,1.124081638,0,
2024-01-01 12:38:00,13.59,4.28,36.80,135.2408601,101.14,5.32,1.125768946,0,
2024-01-01 12:40:00,13.64,4.08,36.82,130.6938181,96.31,5.27,1.128567356,0,
2024-01-01 12:42:00,13.69,3.88,36.85,123.414624,88.76,5.22,1.130293028,0,
2024-01-01 12:44:00,13.74,3.68,36.87,126.2930253,91.36,5.18,1.130127128,0,
2024-01-01 12:46:00,13.79,3.48,36.90,124.7162887,89.51,5.13,1.129197108,0,
2024-01-01 12:48:00,13.84,3.28,36.92,121.1345325,85.65,5.09,1.131855397,0,
2024-01-01 12:50:00,13.89,3.08,36.95,136.0241876,100.27,5.04,1.134712154,0,
2024-01-01 12:52:00,13.94,2.88,36.97,140.1864868,104.16,6.80,1.136377138,0,
2024-01-01 12:54:00,13.99,2.68,37.00,133.96595,97.66,6.80,1.134355529,0,
2024-01-01 12:56:00,14.04,2.48,37.02,135.0641577,98.48,6.80,1.132263239,0,
2024-01-01 12:58:00,14.09,2.28,37.05,143.586409,106.73,6.80,1.135163408,0,
2024-01-01 13:00:00,14.14,2.08,37.07,144.6166544,107.49,6.80,1.137396933,0,
2024-01-01 13:02:00,14.19,1.88,37.10,139.5289228,102.12,6.80,1.138060659,0,
2024-01-01 13:04:00,14.24,3.00,37.12,148.5921231,112.23,6.80,1.136185234,0,
2024-01-01 13:06:00,14.29,4.00,37.15,149.5069022,114.07,5.09,1.133838676,0,
2024-01-01 13:08:00,14.34,3.80,37.17,136.7069986,100.99,5.05,1.136784973,0,
2024-01-01 13:10:00,14.39,3.60,37.20,136.176185,100.19,5.00,1.138994656,0,
2024-01-01 13:12:00,14.44,3.40,37.22,129.2341643,92.97,6.80,1.137868062,0,
2024-01-01 13:14:00,14.49,3.20,37.25,120.0478393,83.51,6.80,1.133916789,0,
2024-01-01 13:16:00,14.54,3.00,37.27,135.0786336,98.27,6.80,1.132432159,0,
2024-01-01 13:18:00,14.59,2.80,37.30,149.2130516,112.12,6.80,1.135023366,0,
2024-01-01 13:20:00,14.64,2.60,37.32,142.5278651,105.16,6.80,1.136573852,0,
2024-01-01 13:22:00,14.69,2.40,37.35,138.3336707,100.70,6.80,1.135508127,0,
2024-01-01 13:24:00,14.74,2.20,37.37,149.1121877,111.20,6.80,1.130665697,0,
2024-01-01 13:26:00,14.79,2.00,37.40,149.8177559,111.63,6.80,1.129059882,0,
2024-01-01 13:28:00,14.84,1.80,37.42,140.6757571,102.21,6.80,1.131642149,0,
2024-01-01 13:30:00,14.89,1.60,37.45,146.8487007,108.11,6.80,1.131957614,0,
2024-01-01 13:32:00,14.94,1.40,37.47,149.6738379,110.66,6.80,1.129009971,0,
2024-01-01 13:34:00,14.99,1.20,37.50,140.8628261,101.57,6.80,1.125332161,0,
2024-01-01 13:36:00,15.04,1.00,37.52,142.5131854,102.95,6.80,1.124435242,0,
2024-01-01 13:38:00,15.09,0.80,37.55,143.0600972,103.22,6.80,1.126611958,0,
2024-01-01 13:40:00,15.14,0.60,37.57,127.3487917,87.24,6.80,1.126951325,0,
2024-01-01 13:42:00,15.14,0.60,37.57,120.7603202,80.65,6.80,1.123123791,0,
2024-01-01 13:44:00,15.14,0.60,37.57,134.9361697,94.82,6.80,1.119237367,0,
2024-01-01 13:46:00,15.14,0.60,37.57,135.2180907,95.10,6.80,1.119816712,0,
2024-01-01 13:48:00,15.14,0.60,37.57,124.2318852,84.12,6.80,1.121324556,0,
2024-01-01 13:50:00,15.14,0.60,37.57,130.8612489,90.75,6.80,1.120392951,0,
2024-01-01 13:52:00,15.14,0.60,37.57,134.1486291,94.04,6.80,1.117559138,0,
2024-01-01 13:54:00,15.14,0.60,37.57,129.1527221,89.04,6.80,1.114921955,0,
2024-01-01 13:56:00,15.14,0.60,37.57,130.8225282,90.71,6.80,1.115992657,0,
2024-01-01 13:58:00,15.14,0.60,37.57,137.382502,97.27,6.80,1.117287538,0,
2024-01-01 14:00:00,15.14,0.60,37.57,129.4703302,89.36,6.80,1.115744415,0,
2024-01-01 14:02:00,15.14,0.60,37.57,122.273324,82.16,6.80,1.112722418,0,
2024-01-01 14:04:00,15.14,0.60,37.57,134.4024819,94.29,6.80,1.112303343,0,
2024-01-01 14:06:00,15.14,0.60,37.57,132.6115741,92.50,6.80,1.11382249,0,
2024-01-01 14:08:00,15.14,0.60,37.57,126.1389119,86.03,6.80,1.114398039,0,
2024-01-01 14:10:00,15.14,0.60,37.57,131.879831,91.77,6.80,1.11351108,0,
2024-01-01 14:12:00,15.14,0.60,37.57,133.411074,93.30,6.80,1.111618811,0,
2024-01-01 14:14:00,15.14,0.60,37.57,126.4050379,86.29,6.80,1.112160624,0,
2024-01-01 14:16:00,15.14,0.60,37.57,124.0840078,83.97,6.80,1.113886435,0,
2024-01-01 14:18:00,15.14,0.60,37.57,130.3565396,90.24,6.80,1.113778415,0,
2024-01-01 14:20:00,15.14,0.60,37.57,126.8307829,86.72,6.80,1.112764522,0,
2024-01-01 14:22:00,15.14,0.60,37.57,129.7329378,89.62,6.80,1.112813701,0,
2024-01-01 14:24:00,14.94,1.40,37.47,139.3773932,100.36,6.80,1.114365808,0,
2024-01-01 14:26:00,14.74,2.20,37.37,137.5988633,99.69,6.80,1.115878676,0,
2024-01-01 14:28:00,14.54,3.00,37.27,132.6257054,95.81,6.80,1.115583238,0,
2024-01-01 14:30:00,14.34,3.80,37.17,135.4750817,99.76,5.05,1.115331679,0,
2024-01-01 14:32:00,14.14,4.60,37.07,137.8683809,103.26,5.23,1.116267278,0,
2024-01-01 14:34:00,13.94,5.40,36.97,133.3833154,99.87,5.41,1.118319845,0,
2024-01-01 14:36:00,13.74,6.20,36.87,139.9511744,107.54,5.60,1.119072959,0,
2024-01-01 14:38:00,13.54,7.00,36.77,146.7779314,115.46,5.78,1.11852077,0,
2024-01-01 14:40:00,13.34,7.80,36.67,138.1255219,107.91,5.96,1.119563639,0,
2024-01-01 14:42:00,13.14,8.60,36.57,133.800103,104.69,6.15,1.121448144,0,
2024-01-01 14:44:00,12.94,9.40,36.47,135.0306185,107.02,6.33,1.123556879,0,
2024-01-01 14:46:00,12.74,10.20,36.37,130.2427303,103.33,6.51,1.1235223,0,
2024-01-01 14:48:00,12.54,11.00,36.27,130.9897457,105.18,6.70,1.122476734,0,
2024-01-01 14:50:00,12.34,11.80,36.17,141.3515292,116.64,6.88,1.124121948,0,
2024-01-01 14:52:00,12.14,12.60,36.07,142.5621971,118.95,7.06,1.126492297,0,
2024-01-01 14:54:00,11.94,13.40,35.97,135.959605,113.45,7.25,1.12793674,0,
2024-01-01 14:56:00,11.74,14.20,35.87,140.0240812,118.61,7.43,1.127542496,0,
2024-01-01 14:58:00,11.54,15.00,35.77,143.2959753,122.98,7.61,1.126670265,0,
2024-01-01 15:00:00,11.34,15.80,35.67,133.4152688,114.20,7.80,1.128964365,0,
2024-01-01 15:02:00,11.14,16.60,35.57,132.9369982,114.82,7.98,1.131457762,0,
2024-01-01 15:04:00,10.94,17.40,35.47,140.4845791,123.47,7.45,1.132015132,0,
2024-01-01 15:06:00,10.74,18.20,35.37,137.5511559,121.64,7.45,1.130219045,0,
2024-01-01 15:08:00,10.54,19.00,35.27,132.8414556,118.03,7.45,1.129503613,0,
2024-01-01 15:10:00,10.34,19.80,35.17,135.9123338,122.20,7.45,1.132133617,0,
2024-01-01 15:12:00,10.14,20.60,35.07,131.2543766,118.64,7.45,1.13415492,0,
2024-01-01 15:14:00,9.94,21.40,34.97,125.8230515,114.31,7.45,1.134372105,0,
2024-01-01 15:16:00,9.74,22.20,34.87,130.6978127,120.28,7.45,1.131969181,0,
2024-01-01 15:18:00,9.54,23.00,34.77,134.9203969,125.61,7.45,1.13103154,0,
2024-01-01 15:20:00,9.34,23.80,34.67,127.1785368,118.97,7.45,1.133762073,0,
2024-01-01 15:22:00,9.14,24.60,34.57,125.3156958,118.20,7.45,1.135091084,0,
2024-01-01 15:24:00,8.94,25.40,34.47,133.9301994,127.92,7.45,1.133789434,0,
2024-01-01 15:26:00,8.74,26.20,34.37,132.1983746,127.29,7.45,1.131234449,0,
2024-01-01 15:28:00,8.54,27.00,34.27,127.6862379,123.87,7.45,1.130709923,0,
2024-01-01 15:30:00,8.64,26.60,34.32,134.2969947,129.93,7.45,1.133143804,0,
2024-01-01 15:32:00,8.74,26.20,34.37,133.2770328,128.36,7.45,1.134222985,0,
2024-01-01 15:34:00,8.84,25.80,34.42,125.880199,120.42,7.45,1.13211729,0,
2024-01-01 15:36:00,8.94,25.40,34.47,127.1588213,121.15,7.45,1.128712848,0,
2024-01-01 15:38:00,9.04,25.00,34.52,128.2916204,121.73,7.45,1.128767706,0,
2024-01-01 15:40:00,9.14,24.60,34.57,124.5170935,117.40,7.45,1.130770289,0,
2024-01-01 15:42:00,9.24,24.20,34.62,131.9572534,124.29,7.45,1.130678463,0,
2024-01-01 15:44:00,9.34,23.80,34.67,136.9393428,128.73,7.45,1.128327921,0,
2024-01-01 15:46:00,9.44,23.40,34.72,132.7406598,123.98,7.45,1.125407434,0,
2024-01-01 15:48:00,9.54,23.00,34.77,129.9237748,120.61,7.45,1.125657896,0,
2024-01-01 15:50:00,9.64,22.60,34.82,135.0032684,125.14,7.45,1.127441157,0,
2024-01-01 15:52:00,9.74,22.20,34.87,137.9700168,127.56,7.45,1.126692661,0,
2024-01-01 15:54:00,9.84,21.80,34.92,135.6775347,124.71,7.45,1.123392257,0,
2024-01-01 15:56:00,9.94,21.40,34.97,140.0889742,128.58,7.45,1.121410144,0,
2024-01-01 15:58:00,10.04,21.00,35.02,143.5917336,131.53,7.45,1.122211183,0,
2024-01-01 16:00:00,10.14,20.60,35.07,137.4519669,124.84,7.45,1.123253254,0,
2024-01-01 16:02:00,10.24,20.20,35.12,136.0325612,122.87,7.45,1.122295819,0,
2024-01-01 16:04:00,10.34,19.80,35.17,134.3630284,120.65,7.45,1.119427293,0,
2024-01-01 16:06:00,10.44,19.40,35.22,126.505153,112.24,7.45,1.117994461,0,
2024-01-01 16:08:00,10.54,19.00,35.27,130.4590704,115.65,7.45,1.119284241,0,
2024-01-01 16:10:00,10.64,18.60,35.32,141.9461488,126.58,7.45,1.119770793,0,
2024-01-01 16:12:00,10.74,18.20,35.37,140.8651319,124.95,7.45,1.118073536,0,
2024-01-01 16:14:00,10.84,17.80,35.42,135.0537372,118.59,7.45,1.11612635,0,
2024-01-01 16:16:00,11.00,17.19,35.50,137.786916,120.48,7.45,1.115950572,0,
2024-01-01 16:18:00,11.07,16.88,35.54,138.7756004,121.04,7.45,1.117236769,0,
2024-01-01 16:20:00,11.13,16.67,35.56,136.5901787,118.57,8.00,1.117391158,0,
2024-01-01 16:22:00,11.17,16.49,35.58,140.3567648,122.09,7.96,1.116003617,0,
2024-01-01 16:24:00,11.21,16.32,35.61,143.6410734,125.15,7.92,1.114650742,0,
2024-01-01 16:26:00,11.25,16.16,35.63,138.2212415,119.50,7.88,1.115517013,0,
2024-01-01 16:28:00,11.29,16.00,35.65,136.9270413,117.99,7.84,1.116638169,0,
2024-01-01 16:30:00,11.33,15.84,35.67,141.0179783,121.86,7.81,1.11619269,0,
2024-01-01 16:32:00,11.37,15.68,35.69,134.3629022,114.99,7.77,1.115491398,0,
2024-01-01 16:34:00,11.41,15.52,35.71,126.7525808,107.15,7.73,1.115457807,0,
2024-01-01 16:36:00,11.45,15.36,35.73,132.9206401,113.10,7.70,1.11683002,0,
2024-01-01 16:38:00,11.49,15.20,35.75,135.2529306,115.22,7.66,1.117669643,0,
2024-01-01 16:40:00,11.53,15.04,35.77,130.0039894,109.75,7.62,1.116960501,0,
2024-01-01 16:42:00,11.57,14.88,35.79,130.3596146,109.88,7.59,1.116717223,0,
2024-01-01 16:44:00,11.61,14.72,35.81,131.086501,110.39,7.55,1.117772572,0,
2024-01-01 16:46:00,11.65,14.56,35.83,127.6612355,106.74,7.51,1.11931514,0,
2024-01-01 16:48:00,11.69,14.40,35.85,131.008833,109.87,7.48,1.119671705,0,
2024-01-01 16:50:00,11.73,14.24,35.87,136.0612994,114.70,7.44,1.119066418,0,
2024-01-01 16:52:00,11.77,14.08,35.89,132.8193012,111.24,7.40,1.119829372,0,
2024-01-01 16:54:00,11.80,13.98,35.90,127.7889413,106.07,7.38,1.121500801,0,
2024-01-01 16:56:00,11.82,13.89,35.91,132.9685342,111.13,7.36,1.122890375,0,
2024-01-01 16:58:00,11.84,13.81,35.92,136.0383397,114.09,7.34,1.122443701,0,
2024-01-01 17:00:00,11.86,13.73,35.93,131.9564423,109.90,7.32,1.121804585,0,
2024-01-01 17:02:00,11.88,13.66,35.94,134.5121091,112.35,7.31,1.123397944,0,
2024-01-01 17:04:00,11.90,13.58,35.95,137.1895956,114.93,7.29,1.125352625,0,
2024-01-01 17:06:00,11.92,13.51,35.96,131.3751298,109.01,7.27,1.126384357,0,
2024-01-01 17:08:00,11.93,13.43,35.97,128.4417536,105.97,7.25,1.125525099,0,
2024-01-01 17:10:00,11.95,13.35,35.98,128.5234206,105.95,7.24,1.125001978,0,
2024-01-01 17:12:00,11.97,13.28,35.99,124.927085,102.25,7.22,1.127087297,0,
2024-01-01 17:14:00,11.99,13.20,36.00,128.5660885,105.78,7.20,1.128982879,0,
2024-01-01 17:16:00,12.01,13.13,36.01,138.0240127,115.13,7.19,1.129046252,0,
2024-01-01 17:18:00,12.03,13.05,36.01,138.2155776,115.22,7.17,1.127700144,0,
2024-01-01 17:20:00,12.05,12.97,36.02,134.6129357,111.51,7.15,1.127570436,0,
2024-01-01 17:22:00,12.07,12.90,36.03,137.8535262,114.65,7.13,1.129898603,0,
2024-01-01 17:24:00,12.09,12.82,36.04,141.4192178,118.11,7.12,1.131555006,0,
2024-01-01 17:26:00,12.11,12.75,36.05,139.1544959,115.74,7.10,1.131007407,0,
2024-01-01 17:28:00,12.12,12.67,36.06,141.1144536,117.60,7.08,1.128975763,0,
2024-01-01 17:30:00,12.14,12.59,36.07,145.9500159,122.33,7.06,1.129097539,0,
2024-01-01 17:32:00,12.16,12.52,36.08,142.3794466,118.65,7.05,1.131412214,0,
2024-01-01 17:34:00,12.18,12.44,36.09,138.286459,114.46,7.03,1.13224268,0,
2024-01-01 17:36:00,12.20,12.37,36.10,137.3832776,113.45,7.01,1.131047401,0,
2024-01-01 17:38:00,12.22,12.29,36.11,130.1428234,106.10,6.99,1.129045375,0,
2024-01-01 17:40:00,12.24,12.21,36.12,126.4799598,102.34,6.98,1.129324491,0,
2024-01-01 17:42:00,12.26,12.14,36.13,135.9584882,111.71,6.96,1.13147551,0,
2024-01-01 17:44:00,11.76,14.14,35.88,140.7633919,119.27,7.42,1.131753534,0,
2024-01-01 17:46:00,11.26,16.14,35.63,135.7072969,116.96,7.88,1.129568686,0,
2024-01-01 17:48:00,10.76,18.14,35.38,136.5426427,120.54,7.45,1.127613745,0,
2024-01-01 17:50:00,10.26,20.14,35.13,140.3750071,127.13,7.45,1.128275257,0,
2024-01-01 17:52:00,9.76,22.14,34.88,137.8701865,127.37,7.45,1.129852507,0,
2024-01-01 17:54:00,9.26,24.14,34.63,136.532447,128.78,7.45,1.129561167,0,
2024-01-01 17:56:00,8.76,26.14,34.38,140.9778604,135.98,7.45,1.12722947,0,
2024-01-01 17:58:00,8.26,28.14,34.13,139.1788852,136.93,7.45,1.125359808,0,
2024-01-01 18:00:00,7.76,30.14,33.88,134.4167064,134.92,7.45,1.126296338,0,
2024-01-01 18:02:00,7.26,32.14,33.63,137.6525372,140.90,7.45,1.127433943,0,
2024-01-01 18:04:00,6.76,34.14,33.38,135.7882975,141.79,7.45,1.126253337,0,
2024-01-01 18:06:00,6.26,36.14,28.13,128.3703267,142.12,7.45,1.123865069,0,
2024-01-01 18:08:00,6.16,36.54,28.08,128.9257861,143.23,7.45,1.122760852,0,
2024-01-01 18:10:00,11.27,16.10,35.63,133.4892715,114.69,7.87,1.123739589,0,
2024-01-01 18:12:00,13.00,9.17,36.50,130.4589853,102.12,6.28,1.124411684,0,
2024-01-01 18:14:00,13.61,6.74,36.80,126.8900377,95.21,6.72,1.123055392,0,
2024-01-01 18:16:00,13.84,5.81,36.92,130.6249053,97.67,6.51,1.120707525,0,
2024-01-01 18:18:00,13.95,5.38,36.97,130.2927855,96.75,6.41,1.120304489,0,
2024-01-01 18:20:00,14.01,5.11,37.01,129.5747033,95.67,6.35,1.121391884,0,
2024-01-01 18:22:00,14.07,4.90,37.03,134.0265838,99.83,6.30,1.121367518,0,
2024-01-01 18:24:00,14.11,4.71,37.06,135.0208566,100.57,6.26,1.119931455,0,
2024-01-01 18:26:00,14.16,4.53,37.08,130.1572065,95.45,6.22,1.118443076,0,
2024-01-01 18:28:00,14.20,4.35,37.10,129.6065935,94.65,6.17,1.11862866,0,
2024-01-01 18:30:00,14.25,4.17,37.12,133.2414833,98.04,6.13,1.119650584,0,
2024-01-01 18:32:00,14.29,3.99,37.15,131.1419817,95.69,6.09,1.119294461,0,
2024-01-01 18:34:00,14.32,3.88,37.16,132.7402861,97.13,6.07,1.117875475,0,
2024-01-01 18:36:00,14.35,3.79,37.17,137.1053974,101.37,6.04,1.117213538,0,
2024-01-01 18:38:00,14.37,3.70,37.18,134.5515566,98.70,6.03,1.118043652,0,
2024-01-01 18:40:00,14.39,3.62,37.19,130.6244452,94.66,6.01,1.11872854,0,
2024-01-01 18:42:00,14.41,3.54,37.20,130.6531521,94.58,7.44,1.11814543,0,
2024-01-01 18:44:00,14.43,3.46,37.21,130.8299047,94.65,7.51,1.117441866,0,
2024-01-01 18:46:00,14.45,3.38,37.22,130.5788113,94.29,7.46,1.117559502,0,
2024-01-01 18:48:00,14.47,3.30,37.23,135.955253,99.55,7.46,1.118721998,0,
2024-01-01 18:50:00,14.49,3.22,37.24,139.9404309,103.43,6.90,1.119011493,0,
2024-01-01 18:52:00,14.51,3.14,37.25,137.1127604,100.49,6.66,1.118208313,0,
2024-01-01 18:54:00,10.90,17.59,35.45,136.7297269,119.97,6.70,1.118205026,0,
2024-01-01 18:56:00,10.00,21.16,35.00,138.256606,126.41,6.66,1.119156664,0,
2024-01-01 18:58:00,9.79,22.01,34.89,135.0399809,124.37,6.64,1.120314515,0,
2024-01-01 19:00:00,9.75,22.19,34.87,134.5867637,124.15,6.64,1.120252969,0,
2024-01-01 19:02:00,9.75,22.19,34.87,140.5837364,130.15,6.63,1.11961769,0,
2024-01-01 19:04:00,9.75,22.15,34.88,141.6314805,131.15,6.61,1.120298349,0,
2024-01-01 19:06:00,9.76,22.14,34.88,137.1877308,126.69,6.61,1.121744563,0,
2024-01-01 19:08:00,9.76,22.14,34.88,136.4140722,125.92,6.60,1.122565815,0,
2024-01-01 19:10:00,9.76,22.14,34.88,134.3234982,123.83,6.60,1.122005966,0,
2024-01-01 19:12:00,9.76,22.15,34.88,130.6918837,120.20,6.61,1.121661616,0,
2024-01-01 19:14:00,9.75,22.15,34.88,133.738939,123.26,6.61,1.123070646,0,
2024-01-01 19:16:00,9.70,22.35,34.85,138.8830661,128.68,6.61,1.124680737,0,
2024-01-01 19:18:00,9.64,22.60,34.82,136.5104677,126.65,6.61,1.125133777,0,
2024-01-01 19:20:00,9.57,22.87,34.79,134.2510905,124.76,6.61,1.124140563,0,
2024-01-01 19:22:00,9.51,23.14,34.75,137.9196713,128.80,6.82,1.124050613,0,
2024-01-01 19:24:00,9.44,23.41,34.72,137.129422,128.38,6.84,1.125910504,0,
2024-01-01 19:26:00,9.37,23.68,34.69,132.3031913,123.92,6.84,1.127286,0,
2024-01-01 19:28:00,9.31,23.95,34.65,134.6871369,126.67,6.91,1.127120994,0,
2024-01-01 19:30:00,9.24,24.21,34.62,136.5761129,128.93,6.90,1.125983058,0,
2024-01-01 19:32:00,9.17,24.48,34.59,132.8856327,125.61,6.93,1.126241888,0,
2024-01-01 19:34:00,9.10,24.75,34.55,132.1796123,125.28,7.01,1.128285536,0,
2024-01-01 19:36:00,9.04,25.02,34.52,132.651673,126.12,7.08,1.129356299,0,
2024-01-01 19:38:00,8.97,25.29,34.48,128.890941,122.73,7.17,1.128440727,0,
2024-01-01 19:40:00,8.90,25.56,34.45,129.321173,123.53,7.25,1.127085066,0,
2024-01-01 19:42:00,8.83,25.83,34.42,133.3017799,127.88,7.33,1.127713434,0,
2024-01-01 19:44:00,8.77,26.10,34.38,132.8482246,127.80,7.40,1.129612331,0,
2024-01-01 19:46:00,8.70,26.37,34.35,128.925903,124.25,7.48,1.130119962,0,
2024-01-01 19:48:00,8.63,26.64,34.32,130.5676613,126.26,7.59,1.128816834,0,
2024-01-01 19:50:00,8.57,26.91,34.28,133.7598005,129.82,7.58,1.127405709,0,
